Task,Description,Success Rate (%),Future lpips,Future num_future_frames,Future psnr,Future ssim,Future wavelet_hh_mse,Future wavelet_high_mse,Future wavelet_hl_mse,Future wavelet_lh_mse,Future wavelet_ll_mse,Future wavelet_temporal_high_mse,Future wavelet_temporal_low_mse,Future gfvd
libero_object_2,pick up the salad dressing and place it in the basket,100.0,0.10661379598419773,1.9825757575757579,26.212584257125854,0.858964163335887,0.00018216891372558716,0.0008680800459805682,0.001070828661922309,0.001351242562293809,0.00820676066708102,0.002247668845459085,0.0030623477634225942,104.0828715560109
libero_object_3,pick up the bbq sauce and place it in the basket,90.0,0.10710615939962176,1.983974358974359,25.534486314966962,0.8580501977470648,0.0001838953750194486,0.0008324355443947041,0.0010950399814671533,0.0012183712766975102,0.012602316725179325,0.0024875960930027456,0.005039954459749755,86.65430511843279
libero_object_4,pick up the ketchup and place it in the basket,100.0,0.1003849034862859,1.9785714285714284,26.457548243134887,0.8627157750692996,0.0001794164805627648,0.0007871481615265588,0.0009293988451955247,0.0012526291588213867,0.00830904076113826,0.0021198911149730233,0.003011539215695338,70.28732540014357
libero_object_5,pick up the tomato sauce and place it in the basket,90.0,0.14224724711730888,1.9833333333333336,23.856739848846598,0.8236226199468325,0.000303581480773675,0.0009682046404619329,0.0012746769441246916,0.0013263554964874319,0.018388953317176025,0.003936740306592334,0.006552511549348257,165.2396715456805
libero_object_6,pick up the butter and place it in the basket,100.0,0.11652504482395239,1.9651785714285712,25.661996843247188,0.8537439323500507,0.00018230323316553647,0.0008352164495472464,0.0010182674405084633,0.001305078674967739,0.009849713376773124,0.0026689437374168997,0.0033699581807312097,84.55852348396994
libero_object_7,pick up the milk and place it in the basket,90.0,0.11321535502249995,2.0,25.509674561818443,0.8520453836520512,0.0001821693045591625,0.0008998746305911078,0.0010590534925965281,0.0014584010946176325,0.010434792844268185,0.0026497217945870943,0.003917486265224095,88.3043946208604
libero_object_8,pick up the chocolate pudding and place it in the basket,100.0,0.11534754107927991,1.9790476190476187,25.754812910897392,0.858356329060736,0.0001815107585363356,0.0008023058740229954,0.001008926990963075,0.0012164798725695747,0.009575878510007723,0.002541616516202286,0.003465628726766086,69.26056621821216
libero_object_9,pick up the orange juice and place it in the basket,100.0,0.11377265757478719,1.9440010969422736,25.24867924504298,0.8525087719180693,0.000190142132698237,0.0009215714165387058,0.0012590728442566342,0.0013154992726612468,0.011782243188021287,0.0028583318390839408,0.0038817327838765008,89.6163888540014
libero_spatial_0,pick up the black bowl between the plate and the ramekin and place it on the plate,100.0,0.11542442043178847,1.95,24.597996306419372,0.867598082125187,0.0004019853545936972,0.001317546799977468,0.001738880601728202,0.0018117744436105046,0.012316593313257077,0.0038912355249132295,0.004365965747898113,119.90267409853234
libero_spatial_1,pick up the black bowl next to the ramekin and place it on the plate,100.0,0.09667288489639758,1.9545454545454546,26.937782098596745,0.9052288588610562,0.000294384554779919,0.0008082159275760537,0.0010744129132945093,0.0010558503146537326,0.006906040170314637,0.0018291610095184298,0.002727209194140001,56.29100282432016
libero_spatial_2,pick up the black bowl from table center and place it on the plate,90.0,0.10329977958566612,1.98,25.26447776052687,0.8790053616133001,0.00036899320510403615,0.001145823750032125,0.0016022138426908187,0.0014662642023015198,0.010883409267989919,0.002918373535697659,0.004245942723096555,85.78992693877336
libero_spatial_3,pick up the black bowl on the cookie box and place it on the plate,90.0,0.11495301785775358,1.9777777777777779,25.31556076579624,0.8761869491802322,0.0003998173016387024,0.0011353997000602518,0.0014850509540216684,0.0015213308445203842,0.01194160100583556,0.0028472843165218364,0.004862630989227909,99.38846401753793
libero_spatial_4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,100.0,0.11974588923529658,1.9679487179487178,24.97410184275576,0.8621227267808292,0.0003987418629226966,0.001074151457464493,0.0014798032563347434,0.0013439092531360387,0.012885931953445885,0.0035900383587067217,0.004595078433519728,80.17876730523065
libero_spatial_5,pick up the black bowl on the ramekin and place it on the plate,90.0,0.10927347298297618,1.9477777777777778,25.690745317671038,0.8816493026746643,0.00043944777274090385,0.0010775857763116992,0.001389413927859601,0.001403895628334592,0.00958385480968799,0.0025104474426350656,0.0036785642656226012,100.65183431284386
libero_spatial_6,pick up the black bowl next to the cookie box and place it on the plate,100.0,0.10652005130594426,1.960909090909091,26.189839352694428,0.8906934013149955,0.0003302263163310603,0.0009770178168908004,0.0013336112866686148,0.0012672158476727253,0.008541995385153727,0.002341532237866583,0.00335289563298122,69.43837456307179
libero_spatial_7,pick up the black bowl on the stove and place it on the plate,100.0,0.10633120842729553,1.965909090909091,25.775929185115935,0.8689149290323257,0.00033411706012195666,0.0010418032596851735,0.0014600605538086686,0.0013312321651248952,0.009220806354565094,0.0024205080342168607,0.0037526064815006756,68.649082040484
libero_spatial_8,pick up the black bowl next to the plate and place it on the plate,100.0,0.11415386284518445,1.97,24.914056604825532,0.8684811520423643,0.000416956283371004,0.0012353183520726323,0.0016788232391182745,0.0016101755337286183,0.012001589436669093,0.003566062827485128,0.004319543261677982,93.33919305888827
libero_spatial_9,pick up the black bowl on the wooden cabinet and place it on the plate,100.0,0.1076965687119148,1.9666666666666668,26.08898121660406,0.8888157696886496,0.0002994110025059798,0.0008793107359102725,0.0012036857113619617,0.0011348354938628758,0.00952883378362678,0.0025630617011991102,0.0035008871077672776,65.96818264306297
